0.36602,0.60352,0.43786,16.883,0.052089,0.0012776,0.000898,1.4378
0.40416,0.61393,0.44673,39.266,0.014481,0.0011186,0.00070933,5.0856
0.42363,0.62272,0.45433,64.019,0.015332,0.00041011,0.0003882,11.298
0.50117,0.63171,0.46213,72.439,0.15349,0.00052018,0.00047592,1.5408
