0.38479,0.58647,0.42551,6.9397,0.050367,0.0011063,0.00068293,0.35774
0.4304,0.60103,0.4376,10.506,0.014713,0.0008935,0.00063383,0.1399
0.4502,0.6088,0.44359,14.057,0.018923,0.00085508,0.00068428,0.33462
0.51142,0.61229,0.44729,14.586,0.12142,0.00080124,0.000654,0.23488
